,Lift,Toilets,Water Tap,Electricity,Attached Bathroom,Water Harvesting,Cable Connection,Assessment Number
19531,No,No,No,No,No,No,No,1086534635
19532,Yes,Yes,Yes,Yes,Yes,No,No,1086098367
19533,No,No,Yes,Yes,No,No,No,1086152935
19534,Yes,Yes,No,Yes,Yes,No,No,1086492030
19535,No,No,No,No,No,No,No,1086532149
19536,No,No,Yes,Yes,No,No,No,1086404392
19537,No,No,Yes,Yes,No,No,No,1086426022
19538,Yes,Yes,No,Yes,Yes,No,Yes,1086529532
19539,No,No,Yes,Yes,No,No,No,1086005380
19540,No,No,Yes,Yes,No,No,No,1086005602
19541,No,No,Yes,Yes,No,No,No,1086005691
19542,No,No,Yes,Yes,No,No,No,1086362441
19543,No,No,Yes,Yes,No,No,No,1086020011
19544,No,No,Yes,Yes,No,No,No,1086062269
19545,No,No,No,No,No,No,No,1086493579
19546,No,No,Yes,Yes,No,No,No,1086145058
19547,No,No,Yes,Yes,No,No,No,1086361146
19548,No,No,Yes,Yes,No,No,No,1086362972
19549,No,No,No,No,No,No,No,1086553218
19550,No,No,Yes,Yes,No,No,No,1086027444
19551,No,No,Yes,Yes,No,No,No,1086030344
19552,No,No,No,No,No,No,No,1086493824
19553,No,No,Yes,Yes,No,No,No,1086050076
19554,No,No,Yes,Yes,No,No,No,1086056080
19555,No,No,No,No,No,No,No,1086455657
19556,No,No,No,No,No,No,No,1086498888
19557,No,No,No,No,No,No,No,1086505089
19558,No,No,No,No,No,No,No,1086505090
19559,No,No,No,No,No,No,No,1086505827
19560,No,No,Yes,Yes,No,No,No,1086060196
19561,No,No,No,No,No,No,No,1086495948
19562,No,No,Yes,Yes,No,No,No,1086079505
19563,No,No,Yes,Yes,No,No,No,1086123771
19564,No,No,Yes,Yes,No,No,No,1086124655
19565,No,No,Yes,Yes,No,No,No,1086141462
19566,No,No,No,No,No,No,No,1086484516
19567,No,No,Yes,Yes,No,No,No,1086285688
19568,No,No,Yes,Yes,No,No,No,1086002487
19569,Yes,Yes,No,Yes,Yes,No,Yes,1086540496
19570,No,No,Yes,Yes,No,No,No,1086079616
19571,No,No,Yes,Yes,No,No,No,1086012592
19572,No,No,Yes,Yes,No,No,No,1086032859
19573,No,No,Yes,Yes,No,No,No,1086033303
19574,No,No,No,No,No,No,No,1086456586
19575,No,No,No,No,No,No,No,1086510897
19576,No,No,Yes,Yes,No,No,No,1086069595
19577,No,No,No,No,No,No,No,1086508398
19578,No,No,Yes,Yes,No,No,No,1086074100
19579,No,No,Yes,Yes,No,No,No,1086082152
19580,No,No,Yes,Yes,No,No,No,1086089652
19581,No,No,Yes,Yes,No,No,No,1086152027
19582,No,No,Yes,Yes,No,No,No,1086346401
19583,No,No,Yes,Yes,No,No,No,1086351529
19584,No,No,Yes,Yes,No,No,No,1086365569
19585,No,Yes,Yes,Yes,Yes,No,No,1086366479
19586,No,No,Yes,Yes,No,No,No,1086385395
19587,No,No,Yes,Yes,No,No,No,1086051445
19588,No,No,Yes,Yes,No,No,No,1086055934
19589,No,No,Yes,Yes,No,No,No,1086179323
19590,No,No,Yes,Yes,No,No,No,1086247879
19591,No,No,Yes,Yes,No,No,No,1086247880
19592,No,No,Yes,Yes,No,No,No,1086228550
19593,No,No,Yes,Yes,No,No,No,1086062369
19594,No,No,Yes,Yes,No,No,No,1086036971
19595,No,No,Yes,Yes,No,No,No,1086037553
19596,No,No,Yes,Yes,No,No,No,1086171945
19597,No,Yes,No,Yes,No,No,No,1086525287
19598,No,No,Yes,Yes,No,No,No,1086265958
19599,No,No,Yes,Yes,No,No,No,1086276941
19600,No,No,Yes,Yes,No,No,No,1086294511
19601,No,No,No,No,No,No,No,1086541876
19602,No,No,No,No,No,No,No,1086541877
19603,No,No,No,No,No,No,No,1086551734
19604,No,No,Yes,Yes,No,No,No,1086374878
19605,No,No,Yes,Yes,No,No,No,1086408253
19606,No,No,Yes,Yes,No,No,No,1086423644
19607,No,No,Yes,Yes,No,No,No,1086006616
19608,No,No,Yes,Yes,No,No,No,1086016758
19609,No,Yes,Yes,Yes,No,No,No,1086017821
19610,No,No,Yes,Yes,No,No,No,1086031345
19611,No,No,No,No,No,No,No,1086453806
19612,No,Yes,No,Yes,Yes,No,No,1086522088
19613,No,No,Yes,Yes,No,No,No,1086052819
19614,No,No,No,No,No,No,No,1086535853
19615,No,No,No,No,No,No,No,1086535860
19616,No,No,No,No,No,No,No,1086515171
19617,No,No,Yes,Yes,No,No,No,1086021252
19618,No,No,Yes,Yes,No,No,No,1086355713
19619,No,No,Yes,Yes,No,No,No,1086021321
19620,No,No,No,No,No,No,No,1086454213
19621,No,No,Yes,Yes,No,No,No,1086051067
19622,No,No,Yes,Yes,No,No,No,1086064122
19623,No,No,Yes,Yes,No,No,No,1086065598
19624,No,No,Yes,Yes,No,No,No,1086088016
19625,No,No,No,Yes,No,No,Yes,1086517048
19626,No,No,Yes,Yes,No,No,No,1086184690
19627,No,No,Yes,Yes,No,No,No,1086242503
19628,No,No,No,No,No,No,No,1086471414
19629,No,No,Yes,Yes,No,No,No,1086446455
19630,No,No,Yes,Yes,No,No,No,1086099311
19631,No,No,Yes,Yes,No,No,No,1086069350
19632,Yes,Yes,No,Yes,Yes,No,Yes,1086548170
19633,Yes,Yes,No,Yes,No,No,No,1086530481
19634,No,Yes,No,Yes,No,No,No,1086487807
19635,No,No,Yes,Yes,No,No,No,1086387883
19636,No,No,Yes,Yes,No,No,No,1086052367
19637,No,No,Yes,Yes,No,No,No,1086054262
19638,No,No,No,No,No,No,No,1086503184
19639,No,No,Yes,Yes,No,No,No,1086079999
19640,No,No,Yes,Yes,No,No,No,1086099276
19641,No,No,Yes,Yes,No,No,No,1086137609
19642,No,No,Yes,Yes,No,No,No,1086141404
19643,No,No,Yes,Yes,No,No,No,1086255758
19644,No,No,Yes,Yes,No,No,No,1086283562
19645,No,No,Yes,Yes,No,No,No,1086312074
19646,No,No,Yes,Yes,No,No,No,1086313003
19647,No,No,Yes,Yes,No,No,No,1086313488
19648,No,No,Yes,Yes,No,No,No,1086343722
19649,No,No,Yes,Yes,No,No,No,1086347587
19650,No,No,Yes,Yes,No,No,No,1086028077
19651,No,No,Yes,Yes,No,No,No,1086041540
19652,No,No,No,Yes,Yes,No,Yes,1086544747
19653,No,Yes,No,Yes,Yes,No,Yes,1086540768
19654,No,No,Yes,Yes,No,No,No,1086015343
19655,No,No,Yes,Yes,No,No,No,1086285564
19656,No,No,Yes,Yes,No,No,No,1086008480
19657,No,No,Yes,Yes,No,No,No,1086029055
19658,No,No,Yes,Yes,No,No,No,1086054679
19659,No,No,Yes,Yes,No,No,No,1086037817
19660,No,No,Yes,Yes,No,No,No,1086053160
19661,No,No,Yes,Yes,No,No,No,1086055450
19662,No,No,Yes,Yes,No,No,No,1086060626
19663,No,No,Yes,Yes,No,No,No,1086135215
19664,No,No,Yes,Yes,No,No,No,1086152030
19665,No,No,Yes,Yes,No,No,No,1086157757
19666,No,No,No,No,No,No,No,1086537067
19667,No,No,Yes,Yes,No,No,No,1086198940
19668,No,No,Yes,Yes,No,No,No,1086174692
19669,No,No,No,No,No,No,No,1086534702
19670,No,Yes,No,Yes,Yes,No,No,1086535515
19671,No,No,No,No,No,No,No,1086543973
19672,No,No,Yes,Yes,No,No,No,1086111159
19673,No,No,Yes,Yes,No,No,No,1086113049
19674,Yes,Yes,Yes,Yes,Yes,No,No,1086181734
19675,Yes,Yes,Yes,Yes,Yes,No,No,1086181735
19676,No,No,Yes,Yes,No,No,No,1086130634
19677,No,No,Yes,Yes,No,No,No,1086018545
19678,No,No,Yes,Yes,No,No,No,1086023066
19679,No,No,Yes,Yes,No,No,No,1086052133
19680,No,No,Yes,Yes,No,No,No,1086054292
19681,No,No,No,No,No,No,No,1086531222
19682,No,No,No,No,No,No,No,1086531463
19683,No,No,Yes,Yes,No,No,No,1086373468
19684,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1086540173
19685,No,No,No,No,No,No,No,1086492931
19686,No,No,Yes,Yes,No,No,No,1086094327
19687,No,Yes,Yes,Yes,No,No,Yes,1086197748
19688,No,No,Yes,Yes,No,No,No,1086231812
19689,No,No,Yes,Yes,No,No,No,1086323642
19690,No,No,Yes,Yes,No,No,No,1086329263
19691,No,No,Yes,Yes,No,No,No,1086329264
19692,No,No,Yes,Yes,No,No,No,1086330240
19693,No,No,Yes,Yes,No,No,No,1086334640
19694,No,No,Yes,Yes,No,No,No,1086336982
19695,No,Yes,No,Yes,No,No,No,1086541861
19696,No,No,Yes,Yes,No,No,No,1086373674
19697,No,No,Yes,Yes,No,No,No,1086379309
19698,No,No,Yes,Yes,No,No,No,1086380653
19699,No,No,Yes,Yes,No,No,No,1086380665
19700,No,No,Yes,Yes,No,No,No,1086382281
19701,No,No,Yes,Yes,No,No,No,1086383056
19702,No,No,No,No,No,No,No,1086473951
19703,No,No,No,No,No,No,No,1086453359
19704,No,No,Yes,Yes,No,No,No,1086050248
19705,No,No,Yes,Yes,No,No,No,1086145195
19706,No,No,Yes,Yes,No,No,No,1086018066
19707,No,No,Yes,Yes,No,No,No,1086018067
19708,No,No,Yes,Yes,No,No,No,1086025773
19709,No,No,Yes,Yes,No,No,No,1086027639
19710,No,No,No,No,No,No,No,1086518437
19711,No,No,No,No,No,No,No,1086518440
19712,No,No,No,No,No,No,No,1086518544
19713,No,No,No,No,No,No,No,1086529723
19714,No,No,Yes,Yes,No,No,No,1086023181
19715,No,No,No,No,No,No,No,1086503806
19716,No,No,No,No,No,No,No,1086546624
19717,No,No,Yes,Yes,No,No,No,1086065750
19718,No,No,No,No,No,No,No,1086498230
19719,No,No,Yes,Yes,No,No,No,1086195720
19720,No,No,Yes,Yes,No,No,No,1086234551
19721,No,Yes,Yes,Yes,Yes,No,Yes,1086298197
19722,No,No,Yes,Yes,No,No,No,1086004718
19723,No,No,Yes,Yes,No,No,No,1086007041
19724,No,No,Yes,Yes,No,No,No,1086010113
19725,No,No,Yes,Yes,No,No,No,1086013521
19726,No,No,Yes,Yes,No,No,No,1086022028
19727,No,No,Yes,Yes,No,No,No,1086024523
19728,No,No,Yes,Yes,No,No,No,1086024838
19729,No,No,Yes,Yes,No,No,No,1086027783
19730,No,No,Yes,Yes,No,No,No,1086029459
19731,No,No,Yes,Yes,No,No,No,1086029460
19732,No,No,Yes,Yes,No,No,No,1086031807
19733,No,No,Yes,Yes,No,No,No,1086032420
19734,No,No,Yes,Yes,No,No,No,1086027467
19735,No,No,Yes,Yes,No,No,No,1086022732
19736,No,No,Yes,Yes,No,No,No,1086023365
19737,No,No,Yes,Yes,No,No,No,1086025337
19738,No,No,Yes,Yes,No,No,No,1086029994
19739,No,No,Yes,Yes,No,No,No,1086032843
19740,No,No,Yes,Yes,No,No,No,1086045385
19741,No,No,Yes,Yes,No,No,No,1086052418
19742,No,No,No,No,No,No,No,1086455898
19743,No,No,No,No,No,No,No,1086456985
19744,No,No,No,No,No,No,No,1086535652
19745,No,No,Yes,Yes,No,No,No,1086065096
19746,No,No,Yes,Yes,No,No,No,1086065184
19747,No,No,Yes,Yes,No,No,No,1086066030
19748,No,No,Yes,Yes,No,No,No,1086066326
19749,No,No,No,No,No,No,No,1086501454
19750,No,No,Yes,Yes,No,No,No,1086338403
19751,No,No,Yes,Yes,No,No,No,1086198200
19752,No,No,Yes,Yes,No,No,No,1086243437
19753,No,No,Yes,Yes,No,No,No,1086344349
19754,No,No,Yes,Yes,No,No,No,1086316982
19755,No,No,Yes,Yes,No,No,No,1086316984
19756,No,No,Yes,Yes,No,No,No,1086338316
19757,No,No,Yes,Yes,No,No,No,1086338317
19758,No,Yes,No,Yes,Yes,No,Yes,1086496126
19759,No,No,Yes,Yes,No,No,No,1086170823
19760,No,No,Yes,Yes,No,No,No,1086316983
19761,No,No,No,No,No,No,No,1086505222
19762,Yes,Yes,No,Yes,Yes,No,Yes,1086548018
19763,No,No,No,No,No,No,No,1086534163
19764,No,No,Yes,Yes,No,No,No,1086368061
19765,No,No,Yes,Yes,No,No,No,1086431201
19766,No,No,Yes,Yes,No,No,No,1086011531
19767,No,No,Yes,Yes,No,No,No,1086049877
19768,No,No,Yes,Yes,No,No,No,1086088770
19769,Yes,Yes,No,Yes,Yes,No,No,1086541954
19770,No,No,Yes,Yes,No,No,No,1086158431
19771,No,No,Yes,Yes,No,No,No,1086422097
19772,Yes,Yes,No,Yes,Yes,No,Yes,1086525762
19773,No,No,Yes,Yes,No,No,No,1086440410
19774,No,No,Yes,Yes,No,No,No,1086443726
19775,No,No,No,No,No,No,No,1086552617
19776,No,No,Yes,Yes,No,No,No,1086021166
19777,No,No,Yes,Yes,No,No,No,1086021999
19778,No,No,Yes,Yes,No,No,No,1086032780
19779,No,No,Yes,Yes,No,No,No,1086043298
19780,No,No,Yes,Yes,No,No,No,1086043299
19781,No,No,Yes,Yes,No,No,No,1086043306
19782,No,No,Yes,Yes,No,No,No,1086043310
19783,No,No,Yes,Yes,No,No,No,1086050910
19784,No,No,No,No,No,No,No,1086505856
19785,No,No,No,No,No,No,No,1086505858
19786,No,No,Yes,Yes,No,No,No,1086061848
19787,No,No,No,No,No,No,No,1086527994
19788,No,No,No,No,No,No,No,1086519060
19789,No,No,Yes,Yes,No,No,No,1086157695
19790,No,No,Yes,Yes,No,No,No,1086197005
19791,No,No,Yes,Yes,No,No,No,1086198178
19792,No,No,Yes,Yes,No,No,No,1086287525
19793,No,No,No,No,No,No,No,1086473552
19794,No,No,Yes,Yes,No,No,No,1086054703
19795,No,No,Yes,Yes,No,No,No,1086102797
19796,Yes,Yes,No,Yes,Yes,No,Yes,1086548030
19797,Yes,Yes,No,Yes,Yes,No,Yes,1086548031
19798,Yes,Yes,No,Yes,Yes,No,Yes,1086548052
19799,Yes,Yes,No,Yes,Yes,No,Yes,1086548054
19800,No,No,Yes,Yes,No,No,No,1086017487
19801,No,No,No,No,No,No,No,1086531415
19802,No,No,No,No,No,No,No,1086530047
19803,No,No,Yes,Yes,No,No,No,1086001174
19804,No,No,Yes,Yes,No,No,No,1086007175
19805,No,No,Yes,Yes,No,No,No,1086300363
19806,No,No,Yes,Yes,No,No,No,1086151444
19807,No,No,No,No,No,No,No,1086554620
19808,No,No,Yes,Yes,No,No,No,1086063063
19809,No,No,No,No,No,No,No,1086504850
19810,No,Yes,Yes,Yes,Yes,No,Yes,1086535606
19811,No,No,Yes,Yes,No,No,No,1086004113
19812,No,No,Yes,Yes,No,No,No,1086019414
19813,No,No,Yes,Yes,No,No,No,1086032858
19814,No,No,No,No,No,No,No,1086452761
19815,No,No,No,No,No,No,No,1086452762
19816,Yes,Yes,Yes,Yes,Yes,Yes,No,1086488218
19817,No,No,No,No,No,No,No,1086526611
19818,No,No,No,No,No,No,No,1086528501
19819,No,No,No,No,No,No,No,1086536018
19820,No,No,Yes,Yes,No,No,No,1086049437
19821,No,No,Yes,Yes,No,No,No,1086056540
19822,No,No,No,No,No,No,No,1086505119
19823,No,No,Yes,Yes,No,No,No,1086060784
19824,No,No,Yes,Yes,No,No,No,1086185257
19825,No,No,Yes,Yes,No,No,No,1086185264
19826,No,No,Yes,Yes,No,No,No,1086192305
19827,No,No,Yes,Yes,No,No,No,1086290531
19828,No,No,Yes,Yes,No,No,No,1086291013
19829,No,No,Yes,Yes,No,No,No,1086322503
19830,No,No,Yes,Yes,No,No,No,1086000183
19831,No,No,Yes,Yes,No,No,No,1086001998
19832,No,No,Yes,Yes,No,No,No,1086001999
19833,No,No,Yes,Yes,No,No,No,1086016679
19834,No,No,Yes,Yes,No,No,No,1086022423
19835,No,No,Yes,Yes,No,No,No,1086022473
19836,No,No,Yes,Yes,No,No,No,1086026761
19837,No,No,Yes,Yes,No,No,No,1086030838
19838,No,No,Yes,Yes,No,No,No,1086033737
19839,No,No,No,No,No,No,No,1086484781
19840,No,No,No,No,No,No,No,1086494714
19841,No,No,Yes,Yes,No,No,No,1086038586
19842,No,No,Yes,Yes,No,No,No,1086066664
19843,No,No,No,No,No,No,No,1086548543
19844,No,No,Yes,Yes,No,No,No,1086145078
19845,No,No,Yes,Yes,No,No,No,1086152294
19846,Yes,Yes,No,Yes,Yes,No,No,1086532385
19847,No,No,Yes,Yes,No,No,No,1086347891
19848,No,No,Yes,Yes,No,No,No,1086363565
19849,No,No,Yes,Yes,No,No,No,1086015172
19850,No,Yes,Yes,Yes,No,No,No,1086017154
19851,No,No,Yes,Yes,No,No,No,1086023926
19852,No,No,Yes,Yes,No,No,No,1086023936
19853,No,No,Yes,Yes,No,No,No,1086025194
19854,No,No,Yes,Yes,No,No,No,1086026245
19855,No,No,Yes,Yes,No,No,No,1086028744
19856,No,No,Yes,Yes,No,No,No,1086033335
19857,No,No,No,No,No,No,No,1086495800
19858,No,No,Yes,Yes,No,No,No,1086035146
19859,No,No,Yes,Yes,No,No,No,1086050960
19860,No,No,Yes,Yes,No,No,No,1086168017
19861,No,No,Yes,Yes,No,No,No,1086346905
19862,No,No,Yes,Yes,No,No,No,1086108741
19863,No,No,Yes,Yes,No,No,No,1086188135
19864,No,No,No,No,No,No,No,1086542323
19865,No,No,No,No,No,No,No,1086522446
19866,No,No,Yes,Yes,No,No,No,1086074860
19867,No,No,No,No,No,No,No,1086492514
19868,No,No,No,No,No,No,No,1086528621
19869,No,No,Yes,Yes,No,No,No,1086102644
19870,No,No,Yes,Yes,No,No,No,1086103608
19871,No,No,Yes,Yes,No,No,No,1086105565
19872,No,No,Yes,Yes,No,No,No,1086106816
19873,No,No,Yes,Yes,No,No,No,1086107905
19874,No,No,Yes,Yes,No,No,No,1086107922
19875,No,No,Yes,Yes,No,No,No,1086114601
19876,No,Yes,No,Yes,No,No,No,1086546206
19877,No,No,Yes,Yes,No,No,No,1086032781
19878,No,No,Yes,Yes,No,No,No,1086027999
19879,No,No,No,No,No,No,No,1086506005
19880,No,No,No,No,No,No,No,1086536259
19881,No,No,Yes,Yes,No,No,No,1086103054
19882,No,No,Yes,Yes,No,No,No,1086103055
19883,No,No,Yes,Yes,No,No,No,1086120295
19884,No,No,Yes,Yes,No,No,No,1086146917
19885,No,No,Yes,Yes,No,No,No,1086167554
19886,No,No,Yes,Yes,No,No,No,1086169831
19887,No,No,Yes,Yes,No,No,No,1086174633
19888,Yes,Yes,Yes,Yes,No,No,No,1086258703
19889,No,No,Yes,Yes,No,No,No,1086334439
19890,No,No,Yes,Yes,No,No,No,1086407886
19891,No,No,Yes,Yes,No,No,No,1086407887
19892,No,No,Yes,Yes,No,No,No,1086413944
19893,No,Yes,No,No,No,No,No,1086491592
19894,No,No,Yes,Yes,No,No,No,1086421970
19895,No,No,No,No,No,No,No,1086551510
19896,No,No,No,No,No,No,No,1086551511
19897,No,No,Yes,Yes,No,No,No,1086064000
19898,No,No,Yes,Yes,No,No,No,1086144325
19899,No,No,Yes,Yes,No,No,No,1086000756
19900,No,No,Yes,Yes,No,No,No,1086022058
19901,No,No,Yes,Yes,No,No,No,1086024752
19902,No,No,No,No,No,No,No,1086454336
19903,No,No,Yes,Yes,No,No,No,1086035673
19904,No,No,Yes,Yes,No,No,No,1086053834
19905,No,No,No,No,No,No,No,1086503197
19906,No,No,No,No,No,No,No,1086512520
19907,No,No,No,No,No,No,No,1086520233
19908,No,No,No,No,No,No,No,1086526891
19909,No,No,No,No,No,No,No,1086538823
19910,No,No,No,No,No,No,No,1086540863
19911,No,No,Yes,Yes,No,No,No,1086059402
19912,No,No,Yes,Yes,No,No,No,1086065766
19913,No,No,Yes,Yes,No,No,No,1086029257
19914,No,No,Yes,Yes,No,No,No,1086038660
19915,No,No,No,No,No,No,No,1086532534
19916,No,No,Yes,Yes,No,No,No,1086082289
19917,No,No,Yes,Yes,No,No,No,1086181380
19918,No,No,Yes,Yes,No,No,No,1086322138
19919,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1086498278
19920,Yes,Yes,No,Yes,Yes,No,No,1086502368
19921,No,No,Yes,Yes,No,No,No,1086360943
19922,No,No,Yes,Yes,No,No,No,1086429145
19923,No,No,Yes,Yes,No,No,No,1086141439
19924,No,No,Yes,Yes,No,No,No,1086178504
19925,No,No,Yes,Yes,No,No,No,1086267476
19926,No,No,Yes,Yes,No,No,No,1086218095
19927,No,No,Yes,Yes,No,No,No,1086409335
19928,No,No,Yes,Yes,No,No,No,1086224220
19929,No,No,Yes,Yes,No,No,No,1086001206
19930,No,No,No,No,No,No,No,1086514019
19931,No,No,Yes,Yes,No,No,No,1086033853
19932,No,No,Yes,Yes,No,No,No,1086056822
19933,No,No,Yes,Yes,No,No,No,1086060447
19934,No,No,Yes,Yes,No,No,No,1086088247
19935,No,No,No,No,No,No,No,1086534942
19936,No,No,Yes,Yes,No,No,No,1086115245
19937,No,No,Yes,Yes,No,No,No,1086115416
19938,No,No,Yes,Yes,No,No,No,1086160175
19939,No,No,Yes,Yes,No,No,No,1086161547
19940,No,No,Yes,Yes,No,No,No,1086014250
19941,No,No,Yes,Yes,No,No,No,1086168632
19942,No,No,Yes,Yes,No,No,No,1086168745
19943,No,No,Yes,Yes,No,No,No,1086172964
19944,No,No,Yes,Yes,No,No,No,1086211806
19945,No,No,Yes,Yes,No,No,No,1086417958
19946,No,No,Yes,Yes,No,No,No,1086124326
19947,No,No,Yes,Yes,No,No,No,1086242633
19948,No,No,Yes,Yes,No,No,No,1086260483
19949,No,No,Yes,Yes,No,No,No,1086013992
19950,No,No,No,No,No,No,No,1086484235
19951,No,No,Yes,Yes,No,No,No,1086087340
19952,No,Yes,Yes,Yes,No,No,No,1086350662
19953,No,Yes,Yes,Yes,No,No,No,1086350664
19954,No,No,No,No,No,No,No,1086555066
19955,No,No,Yes,Yes,No,No,No,1086043339
19956,No,No,Yes,Yes,No,No,No,1086116002
19957,No,No,Yes,Yes,No,No,No,1086130748
19958,No,No,Yes,Yes,No,No,No,1086139613
19959,No,No,No,No,No,No,No,1086543660
19960,No,No,No,No,No,No,No,1086548493
19961,No,No,Yes,Yes,No,No,No,1086013224
19962,No,No,Yes,Yes,No,No,No,1086018673
19963,No,No,Yes,Yes,No,No,No,1086019031
19964,No,No,Yes,Yes,No,No,No,1086024864
19965,No,No,Yes,Yes,No,No,No,1086024979
19966,No,No,Yes,Yes,No,No,No,1086022459
19967,No,No,No,No,No,No,No,1086504849
19968,No,No,Yes,Yes,No,No,No,1086073304
19969,No,No,Yes,Yes,No,No,No,1086079754
19970,No,No,Yes,Yes,No,No,No,1086143931
19971,No,No,Yes,Yes,No,No,No,1086151577
19972,No,No,Yes,Yes,No,No,No,1086269681
19973,Yes,Yes,No,Yes,Yes,No,No,1086533085
19974,Yes,Yes,No,Yes,Yes,No,Yes,1086524813
19975,No,No,No,No,No,No,No,1086482505
19976,No,No,No,No,No,No,No,1086482507
19977,No,No,No,No,No,No,No,1086482509
19978,No,No,No,No,No,No,No,1086482515
19979,No,No,Yes,Yes,No,No,No,1086275049
19980,No,No,Yes,Yes,No,No,No,1086058249
19981,No,Yes,No,Yes,No,No,No,1086545224
19982,No,Yes,No,Yes,No,No,No,1086545226
19983,No,No,Yes,Yes,No,No,No,1086225693
19984,No,Yes,No,Yes,Yes,No,Yes,1086502770
19985,No,No,No,No,No,No,No,1086008700
19986,No,No,Yes,Yes,No,No,No,1086013080
19987,No,No,Yes,Yes,No,No,No,1086014558
19988,No,No,Yes,Yes,No,No,No,1086033119
19989,No,No,Yes,Yes,No,No,No,1086038402
19990,No,No,Yes,Yes,No,No,No,1086042750
19991,No,No,Yes,Yes,No,No,No,1086054490
19992,No,No,No,No,No,No,No,1086534851
19993,No,No,No,No,No,No,No,1086535411
19994,No,No,Yes,Yes,No,No,No,1086064236
19995,No,No,No,No,No,No,No,1086534948
19996,No,No,No,No,No,No,No,1086520264
19997,No,No,Yes,Yes,No,No,No,1086130434
19998,No,No,Yes,Yes,No,No,No,1086067469
19999,No,No,Yes,Yes,No,No,No,1086233839
20000,No,No,No,No,No,No,No,1086534472
20001,No,No,Yes,Yes,No,No,No,1086019561
20002,No,No,Yes,Yes,No,No,No,1086066918
20003,Yes,No,Yes,Yes,Yes,No,Yes,1086527334
20004,Yes,Yes,No,Yes,Yes,Yes,Yes,1086538800
20005,No,No,No,No,No,No,No,1086505267
20006,No,No,Yes,Yes,No,No,No,1086001633
20007,No,No,Yes,Yes,No,No,No,1086003925
20008,No,No,Yes,Yes,No,No,No,1086010230
20009,No,No,Yes,Yes,No,No,No,1086011445
20010,No,No,Yes,Yes,No,No,No,1086012677
20011,No,No,Yes,Yes,No,No,No,1086053795
20012,No,No,Yes,Yes,No,No,No,1086058471
20013,No,No,Yes,Yes,No,No,No,1086065800
20014,No,No,Yes,Yes,No,No,No,1086089027
20015,No,No,Yes,Yes,No,No,No,1086104662
20016,No,No,Yes,Yes,No,No,No,1086111697
20017,No,No,Yes,Yes,No,No,No,1086131151
20018,No,No,Yes,Yes,No,No,No,1086143852
20019,No,No,Yes,Yes,No,No,No,1086178140
20020,No,No,Yes,Yes,No,No,No,1086179638
20021,No,No,Yes,Yes,No,No,No,1086183947
20022,No,No,Yes,Yes,No,No,No,1086203498
20023,No,No,Yes,Yes,No,No,No,1086236141
20024,No,Yes,Yes,Yes,No,No,No,1086292210
20025,No,No,Yes,Yes,No,No,No,1086304854
20026,No,No,Yes,Yes,No,No,No,1086028672
20027,No,No,Yes,Yes,No,No,No,1086074614
20028,No,No,Yes,Yes,No,No,No,1086187671
20029,No,No,Yes,Yes,No,No,No,1086043307
20030,No,No,Yes,Yes,No,No,No,1086054520
20031,No,No,Yes,Yes,No,No,No,1086055487
20032,No,No,No,No,No,No,No,1086456680
20033,No,Yes,No,Yes,Yes,No,No,1086488605
20034,No,No,No,No,No,No,No,1086518764
20035,No,No,Yes,Yes,No,No,No,1086074398
20036,No,No,Yes,Yes,No,No,No,1086087450
20037,Yes,Yes,No,Yes,Yes,No,No,1086484944
20038,Yes,Yes,No,Yes,Yes,No,No,1086518507
20039,No,No,Yes,Yes,No,No,No,1086157081
20040,No,No,Yes,Yes,No,No,No,1086182666
20041,No,No,Yes,Yes,No,No,No,1086186125
20042,No,No,Yes,Yes,No,No,No,1086187600
20043,No,No,Yes,Yes,No,No,No,1086188155
20044,No,Yes,Yes,Yes,No,No,No,1086228509
20045,No,No,Yes,Yes,No,No,No,1086023145
20046,No,No,No,No,No,No,No,1086528511
20047,No,No,Yes,Yes,No,No,No,1086035293
20048,No,No,Yes,Yes,No,No,No,1086060180
20049,No,No,Yes,Yes,No,No,No,1086064535
20050,No,No,Yes,Yes,No,No,No,1086065822
20051,No,No,No,No,No,No,No,1086458258
20052,No,No,Yes,Yes,No,No,No,1086150822
20053,Yes,Yes,No,Yes,Yes,No,Yes,1086526914
20054,No,No,Yes,Yes,No,No,No,1086030346
20055,Yes,Yes,No,Yes,Yes,No,No,1086525694
20056,No,No,Yes,Yes,No,No,No,1086152440
20057,No,No,Yes,Yes,No,No,No,1086046943
20058,No,No,Yes,Yes,No,No,No,1086048950
20059,No,No,No,No,No,No,No,1086547505
20060,No,No,Yes,Yes,No,No,No,1086092620
20061,No,No,No,No,No,No,No,1086538622
20062,No,No,Yes,Yes,No,No,No,1086169300
20063,No,Yes,No,Yes,No,No,Yes,1086517521
20064,No,Yes,Yes,Yes,Yes,No,Yes,1086174640
20065,No,No,Yes,Yes,No,No,No,1086195730
20066,No,No,Yes,Yes,No,No,No,1086289738
20067,No,No,Yes,Yes,No,No,No,1086289739
20068,No,No,Yes,Yes,No,No,No,1086290915
20069,No,No,Yes,Yes,No,No,No,1086290916
20070,No,Yes,No,Yes,Yes,No,No,1086529111
20071,No,No,Yes,Yes,No,No,No,1086337384
20072,No,No,Yes,Yes,No,No,No,1086000408
20073,No,Yes,Yes,Yes,No,No,Yes,1086144409
20074,No,No,Yes,Yes,No,No,No,1086027867
